"","id","lu_mgt","et_check","eplant_check","sw_check","cn_check","et","eplant","esoil","cn","sw_final"
"5724",8956,"field_8965_drn_lum_8956_1",NA,"eplant < esoil",NA,NA,480.066,206.734,265.781,51.666,136.141
"5725",8957,"field_8966_drn_lum_8957_1",NA,"eplant < esoil",NA,NA,483.049,176.25,297.86,64.215,58.742
"5726",8958,"fesc_drn_lum_8958_1",NA,NA,NA,"cn < 35",488.508,334.596,81.148,12.237,63.426
"5727",8961,"field_8970_drn_lum_8961_1",NA,"eplant < esoil",NA,NA,481.33,222.362,250.068,72.954,103.804
"5728",8962,"field_8971_drn_lum_8962_1",NA,"eplant < esoil",NA,NA,472.635,212.695,252.905,73.09,103.059
"5729",8965,"field_8974_drn_lum_8965_1",NA,"eplant < esoil",NA,NA,478.161,226.323,241.732,64.155,116.916
"5730",8967,"alfa_drn_lum_8967_1","et < 98% precip",NA,NA,NA,506.504,271.016,188.644,54.716,67.822
"5731",8971,"field_8980_drn_lum_8971_1",NA,"eplant < esoil",NA,NA,481.943,204.965,266.56,64.18,132.476
"5732",8973,"field_8982_drn_lum_8973_1",NA,"eplant < esoil",NA,NA,481.982,225.001,247.92,64.089,96.489
"5733",8974,"field_8983_drn_lum_8974_1",NA,"eplant < esoil",NA,NA,480.399,210.396,257.887,64.231,136.455
"5734",8975,"field_8984_drn_lum_8975_1",NA,"eplant < esoil",NA,NA,476.867,215.394,253.771,64.155,156.448
"5735",8976,"field_8985_drn_lum_8976_1",NA,"eplant < esoil",NA,NA,484.897,183.366,295.245,64.2,171.235
"5736",8978,"field_8987_drn_lum_8978_1",NA,"eplant < esoil",NA,NA,481.372,169.619,300.421,64.221,157.788
"5737",8980,"field_8989_drn_lum_8980_1",NA,"eplant < esoil",NA,NA,481.229,231.376,236.109,51.811,108.751
"5738",8981,"field_8990_drn_lum_8981_1",NA,"eplant < esoil",NA,NA,481.66,221.337,251.323,64.16,110.493
"5739",8983,"field_8992_drn_lum_8983_1",NA,"eplant < esoil",NA,NA,487.875,178.834,302.503,64.205,120.372
"5740",8984,"field_8993_drn_lum_8984_1",NA,"eplant < esoil",NA,NA,486.634,167.408,308.612,64.271,206.018
"5741",8985,"field_8994_drn_lum_8985_1",NA,"eplant < esoil",NA,NA,486.897,211.948,268.345,64.175,151.906
"5742",8987,"field_8996_drn_lum_8987_1",NA,"eplant < esoil",NA,NA,483.459,191.144,285.288,64.149,92.26
"5743",8989,"field_8998_drn_lum_8989_1",NA,"eplant < esoil",NA,NA,481.246,234.624,237.143,64.155,133.565
"5744",8990,"field_8999_drn_lum_8990_1",NA,"eplant < esoil",NA,NA,480.028,228.146,239.356,64.18,84.961
"5745",8992,"field_9001_drn_lum_8992_1",NA,"eplant < esoil",NA,NA,469.015,182.676,277.049,73.09,125.427
"5746",8994,"field_9003_drn_lum_8994_1",NA,"eplant < esoil",NA,NA,488.158,236.378,241.822,73.014,151.346
"5747",8995,"field_9004_drn_lum_8995_1",NA,"eplant < esoil",NA,NA,480.376,228.722,242.408,72.963,97.21
"5748",8998,"field_9007_drn_lum_8998_1",NA,"eplant < esoil",NA,NA,480.902,230.574,243.165,64.18,93.604
"5749",9000,"field_9009_drn_lum_9000_1",NA,"eplant < esoil",NA,NA,477.238,218.748,249.697,72.992,108.038
"5750",9005,"fesc_drn_lum_9005_1","et < 98% precip",NA,NA,NA,496.731,336.367,88.095,63.099,64.317
"5751",9009,"field_9018_drn_lum_9009_1",NA,"eplant < esoil",NA,NA,481.359,220.148,247.127,72.776,108.227
"5752",9010,"fesc_drn_lum_9010_1","et < 98% precip",NA,NA,NA,498.734,340.04,85.866,63.099,66.647
"5753",9012,"field_9021_drn_lum_9012_1",NA,"eplant < esoil",NA,NA,479.405,230.319,235.24,51.623,65.398
"5754",9014,"field_9023_drn_lum_9014_1",NA,"eplant < esoil",NA,NA,484.574,224.466,252.366,64.099,107.378
"5755",9015,"field_9024_drn_lum_9015_1",NA,"eplant < esoil",NA,NA,475.838,223.649,244.025,72.929,64.429
"5756",9017,"field_9026_drn_lum_9017_1",NA,"eplant < esoil",NA,NA,478.205,156.294,312.516,51.897,119.133
"5757",9018,"field_9027_drn_lum_9018_1",NA,"eplant < esoil",NA,NA,467.255,215.974,242.13,64.16,201.276
"5758",9019,"field_9028_drn_lum_9019_1",NA,"eplant < esoil",NA,NA,461.059,219.303,233.498,73.077,203.829
"5759",9020,"field_9029_drn_lum_9020_1",NA,"eplant < esoil",NA,NA,477.746,211.038,259.136,73.06,179.829
"5760",9021,"field_9030_drn_lum_9021_1",NA,"eplant < esoil",NA,NA,474.562,190.353,268.98,73.06,91.674
"5761",9022,"field_9031_drn_lum_9022_1",NA,"eplant < esoil",NA,NA,476.468,213.145,251.809,72.975,99.47
"5762",9023,"field_9032_drn_lum_9023_1",NA,"eplant < esoil",NA,NA,470.979,229.108,231.668,72.929,78.807
"5763",9024,"field_9033_drn_lum_9024_1",NA,"eplant < esoil",NA,NA,470.596,182.872,277.759,73.048,95.054
"5764",9025,"field_9034_drn_lum_9025_1",NA,"eplant < esoil",NA,NA,478.345,223.042,246.464,73.035,176.893
"5765",9026,"field_9035_drn_lum_9026_1",NA,"eplant < esoil",NA,NA,478.581,227.715,242.875,72.941,68.886
"5766",9027,"field_9036_drn_lum_9027_1",NA,"eplant < esoil",NA,NA,466.391,212.721,244.387,64.271,211.045
"5767",9031,"field_9040_drn_lum_9031_1",NA,"eplant < esoil",NA,NA,467.102,157.456,300.185,64.439,206.555
"5768",9032,"field_9041_drn_lum_9032_1",NA,"eplant < esoil",NA,NA,470.774,212.71,247.849,64.281,178.44
"5769",9035,"field_9044_drn_lum_9035_1",NA,"eplant < esoil",NA,NA,477.842,195.576,273.668,51.817,84.788
"5770",9036,"field_9045_drn_lum_9036_1",NA,"eplant < esoil",NA,NA,477.088,196.41,273.533,51.822,111.138
"5771",9037,"field_9046_drn_lum_9037_1",NA,"eplant < esoil",NA,NA,416.165,173.344,231.879,51.312,88.355
"5772",9038,"field_9047_drn_lum_9038_1",NA,"eplant < esoil",NA,NA,478.011,234.639,235.315,51.72,68.208
"5773",9039,"field_9048_drn_lum_9039_1",NA,"eplant < esoil",NA,NA,461.724,177.698,276.988,51.758,123.298
